X,Y,featuretype,descripton,class,facility_name,facility_operationalstatus,abs_suburb,facility_state,facility_date,facility_revised
142.24433,-18.202871,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CROYDON STATION,OPERATIONAL,CROYDON,Queensland,,2018/07/04 00:00:00+00
145.681914,-28.0699949999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CUNNAMULLA STATION,OPERATIONAL,CUNNAMULLA,Queensland,,2018/07/04 00:00:00+00
139.515177,-21.6944789999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DAJARRA STATION,OPERATIONAL,DAJARRA,Queensland,,2018/07/04 00:00:00+00
151.263082,-27.1825299999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DALBY STATION,OPERATIONAL,DALBY,Queensland,,2018/07/04 00:00:00+00
152.823532,-27.1974789999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DAYBORO STATION,OPERATIONAL,DAYBORO,Queensland,,2018/07/04 00:00:00+00
152.995014,-27.181705,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DECEPTION BAY STATION,OPERATIONAL,DECEPTION BAY,Queensland,,2018/07/04 00:00:00+00
151.957207,-24.9928909999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GIN GIN STATION,OPERATIONAL,GIN GIN,Queensland,,2018/07/04 00:00:00+00
147.106958,-19.513005,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GIRU STATION,OPERATIONAL,GIRU,Queensland,,2018/07/04 00:00:00+00
151.254979,-23.8391,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GLADSTONE STATION,OPERATIONAL,GLADSTONE CENTRAL,Queensland,,2018/07/04 00:00:00+00
148.119366,-21.358532,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GLENDEN STATION,OPERATIONAL,GLENDEN,Queensland,,2018/07/04 00:00:00+00
152.899102,-27.612558,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GOODNA STATION,OPERATIONAL,GOODNA,Queensland,,2018/07/04 00:00:00+00
151.855688,-27.306643,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GOOMBUNGEE STATION,OPERATIONAL,GOOMBUNGEE,Queensland,,2018/07/04 00:00:00+00
152.069256,-26.184048,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GOOMERI STATION,OPERATIONAL,GOOMERI,Queensland,,2018/07/04 00:00:00+00
150.305259,-28.5445789999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GOONDIWINDI STATION,OPERATIONAL,GOONDIWINDI,Queensland,,2018/07/04 00:00:00+00
143.059703,-24.831401,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,JUNDAH STATION,OPERATIONAL,JUNDAH,Queensland,,2018/07/04 00:00:00+00
152.625035,-27.9380679999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,KALBAR STATION,OPERATIONAL,KALBAR,Queensland,,2018/07/04 00:00:00+00
152.807319,-27.552331,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,KARANA DOWNS STATION,OPERATIONAL,KARANA DOWNS,Queensland,,2018/07/04 00:00:00+00
152.728533,-26.5965249999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,KENILWORTH STATION,OPERATIONAL,KENILWORTH,Queensland,,2018/07/04 00:00:00+00
152.562857,-26.946138,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,KILCOY STATION,OPERATIONAL,KILCOY,Queensland,,2018/07/04 00:00:00+00
152.239458,-26.086494,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,KILKIVAN STATION,OPERATIONAL,KILKIVAN,Queensland,,2018/07/04 00:00:00+00
150.981266,-23.8126349999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MOUNT LARCOM STATION,OPERATIONAL,MOUNT LARCOM,Queensland,,2018/07/04 00:00:00+00
145.330996,-16.6750499999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MOUNT MOLLOY STATION,OPERATIONAL,MOUNT MOLLOY,Queensland,,2018/07/04 00:00:00+00
121.891517507,-33.863091599,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,ESPERANCE POLICE STATION,OPERATIONAL,ESPERANCE,Western Australia,,2018/08/15 00:00:00+00
128.887722799,-31.676657755,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,EUCLA POLICE STATION,OPERATIONAL,EUCLA,Western Australia,,2018/08/15 00:00:00+00
114.123612916,-21.929987389,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,EXMOUTH POLICE STATION,OPERATIONAL,EXMOUTH,Western Australia,,2018/08/15 00:00:00+00
125.566291183,-18.1902540309999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,FITZROY CROSSING POLICE STATION,OPERATIONAL,FITZROY CROSSING,Western Australia,,2018/08/15 00:00:00+00
116.009699512,-31.985741671,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,FORRESTFIELD POLICE STATION,OPERATIONAL,FORRESTFIELD,Western Australia,,2018/08/15 00:00:00+00
115.745768576,-32.0543110689999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,FREMANTLE POLICE STATION,OPERATIONAL,FREMANTLE,Western Australia,,2018/08/15 00:00:00+00
150.387975,-23.648297,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MOUNT MORGAN STATION,OPERATIONAL,MOUNT MORGAN,Queensland,,2018/07/04 00:00:00+00
152.934288,-27.5526839999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MOUNT OMMANEY STATION,OPERATIONAL,MOUNT OMMANEY,Queensland,,2018/07/04 00:00:00+00
151.646469,-25.1801169999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MOUNT PERRY STATION,OPERATIONAL,MOUNT PERRY,Queensland,,2018/07/04 00:00:00+00
144.317128,-18.14789,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MOUNT SURPRISE STATION,OPERATIONAL,MOUNT SURPRISE,Queensland,,2018/07/04 00:00:00+00
149.974304,-24.570219,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MOURA STATION,OPERATIONAL,MOURA,Queensland,,2018/07/04 00:00:00+00
146.042829,-17.584076,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MOURILYAN STATION,OPERATIONAL,MOURILYAN,Queensland,,2018/07/04 00:00:00+00
148.691242,-21.6882219999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,NEBO STATION,OPERATIONAL,NEBO,Queensland,,2018/07/04 00:00:00+00
149.470068,-28.484317,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,TALWOOD STATION,OPERATIONAL,NORTH TALWOOD,Queensland,,2018/07/04 00:00:00+00
151.694263,-27.1457129999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,PERANGA STATION,OPERATIONAL,PERANGA,Queensland,,2018/07/04 00:00:00+00
116.719643031,-30.896023671,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,WONGAN HILLS POLICE STATION,OPERATIONAL,WONGAN HILLS,Western Australia,,2018/08/15 00:00:00+00
116.382957976,-31.7587687299999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,WUNDOWIE POLICE STATION,OPERATIONAL,WUNDOWIE,Western Australia,,2018/08/15 00:00:00+00
117.380825354,-31.178104107,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,WYALKATCHEM POLICE STATION,OPERATIONAL,WYALKATCHEM,Western Australia,,2018/08/15 00:00:00+00
128.101981922,-15.4613181469999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,WYNDHAM POLICE STATION,OPERATIONAL,WYNDHAM,Western Australia,,2018/08/15 00:00:00+00
116.683146971,-28.345916711,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,YALGOO POLICE STATION,OPERATIONAL,YALGOO,Western Australia,,2018/08/15 00:00:00+00
115.638916787,-31.546616876,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,YANCHEP POLICE STATION,OPERATIONAL,YANCHEP,Western Australia,,2018/08/15 00:00:00+00
116.929146809,-24.652892466,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BURRINGURRAH MFPF,OPERATIONAL,GASCOYNE RIVER,Western Australia,,2018/08/15 00:00:00+00
114.611593808,-28.771247026,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GERALDTON POLICE STATION,OPERATIONAL,GERALDTON,Western Australia,,2018/08/15 00:00:00+00
115.905286581,-31.3453772669999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GINGIN POLICE STATION,OPERATIONAL,GINGIN,Western Australia,,2018/08/15 00:00:00+00
